target_id	length	eff_length	est_counts	tpm
ENSMUST00000149777	740	512.721	4.2245	0.148971
ENSMUST00000130436	679	451.909	7.60722	0.304356
ENSMUST00000154001	686	458.909	40.2219	1.58469
ENSMUST00000124755	642	415.382	18.0925	0.787516
ENSMUST00000147160	416	202.129	0	0
ENSMUST00000147860	656	429.164	51.729	2.17931
ENSMUST00000168747	5469	5241.26	30	0.103489
ENSMUST00000123682	4066	3838.26	340.826	1.60548
ENSMUST00000145022	614	387.901	182.154	8.49033
ENSMUST00000120963	3694	3466.26	180.677	0.942428
ENSMUST00000126741	3515	3287.26	2.58114e-06	1.41966e-08
ENSMUST00000149602	636	409.515	29.9555	1.32256
ENSMUST00000135697	3341	3113.26	62.2007	0.361233
ENSMUST00000146570	2264	2036.26	5.83341	0.0517961
ENSMUST00000123059	775	547.653	57.4101	1.89536
ENSMUST00000136080	651	424.247	1.33879	0.0570563
ENSMUST00000154548	1080	852.259	2.03916	0.0432601
ENSMUST00000135954	472	251.901	0	0
ENSMUST00000142450	349	146.847	0	0
ENSMUST00000134805	521	297.506	8.91272	0.541655
ENSMUST00000069709	3381	3153.26	229.756	1.31739
ENSMUST00000041398	1407	1179.26	0	0
ENSMUST00000110164	2957	2729.26	918.618	6.08552
ENSMUST00000110163	1551	1323.26	660.746	9.02812
ENSMUST00000028816	1612	1384.26	703.863	9.19344
ENSMUST00000143782	359	154.925	51.6511	6.02788
ENSMUST00000141813	407	194.548	31.1084	2.89107
ENSMUST00000180286	1531	1303.26	453.361	6.28958
ENSMUST00000020864	2723	2495.26	297.997	2.15926
ENSMUST00000032194	3113	2885.26	2854.58	17.8882
ENSMUST00000166346	368	162.134	13.5523	1.51128
ENSMUST00000163617	476	255.566	1.86515	0.131952
ENSMUST00000105358	2208	1980.26	173.437	1.58354
ENSMUST00000105357	2127	1899.26	250.528	2.38496
ENSMUST00000105354	2208	1980.26	173.437	1.58354
ENSMUST00000105355	2127	1899.26	250.528	2.38496
ENSMUST00000153167	848	620.39	72.1499	2.10271
ENSMUST00000040081	850	622.39	77.9191	2.26355
ENSMUST00000032258	2271	2043.26	95	0.840636
ENSMUST00000155239	944	716.259	1	0.0252428
ENSMUST00000109757	2420	2192.26	0	0
ENSMUST00000154281	1014	786.259	0	0
ENSMUST00000099181	1479	1251.26	72.0326	1.04085
ENSMUST00000109759	2115	1887.26	2.96739	0.0284283
ENSMUST00000032260	1213	985.259	1.00212	0.0183898
ENSMUST00000078626	10519	10291.3	916.904	1.61088
ENSMUST00000120834	4849	4621.26	96.2508	0.376575
ENSMUST00000127139	555	330.202	1	0.0547556
ENSMUST00000125338	653	426.219	0	0
ENSMUST00000123539	3731	3503.26	0	0
ENSMUST00000067757	4661	4433.26	0	0
ENSMUST00000148827	4239	4011.26	64.5128	0.290786
ENSMUST00000149017	499	276.946	0	0
ENSMUST00000131842	2865	2637.26	157.618	1.08059
ENSMUST00000126594	603	377.124	0	0
ENSMUST00000040519	1065	837.259	826.955	17.8579
ENSMUST00000160366	583	357.598	0	0
ENSMUST00000159557	367	161.26	15.1641	1.70019
ENSMUST00000162316	3107	2879.26	1044.1	6.55646
ENSMUST00000163220	598	372.245	17.481	0.849072
ENSMUST00000107537	5097	4869.26	1834.73	6.81265
ENSMUST00000032259	1621	1393.26	0	0
ENSMUST00000094214	1360	1132.26	377	6.02009
ENSMUST00000080919	4378	4150.26	18254.8	79.5259
ENSMUST00000140390	2656	2428.26	8952.34	66.6575
ENSMUST00000163459	583	357.598	13.1614	0.66545
ENSMUST00000154702	609	382.976	1268.99	59.9093
ENSMUST00000163176	688	460.909	1271.8	49.8899
ENSMUST00000106142	2744	2516.26	539.904	3.87944
ENSMUST00000163306	407	194.548	93.9961	8.73555
ENSMUST00000151728	2238	2010.26	2191.96	19.7146
ENSMUST00000169855	450	232.13	128.5	10.0087
ENSMUST00000123008	693	465.879	96.1	3.72956
ENSMUST00000136157	350	147.612	0	0
ENSMUST00000169403	339	139.061	4.29675	0.558654
ENSMUST00000130477	578	352.759	12.6371	0.647706
ENSMUST00000168568	521	297.506	56.305	3.42184
ENSMUST00000130334	378	170.18	1.18217	0.125597
ENSMUST00000142125	673	445.938	7	0.283812
ENSMUST00000106141	361	156.458	0	0
ENSMUST00000124327	590	364.411	8.42395	0.417957
ENSMUST00000038584	4280	4052.26	7644.58	34.1086
ENSMUST00000135128	4271	4043.26	1599.08	7.15066
ENSMUST00000141707	576	350.782	108.877	5.61186
ENSMUST00000152738	531	307.189	51.2448	3.01614
ENSMUST00000132542	651	424.247	10.2394	0.43638
ENSMUST00000133734	521	297.506	2.81393	0.171012
ENSMUST00000124629	1756	1528.26	73.7975	0.873077
ENSMUST00000093837	2700	2472.26	4	0.0292532
ENSMUST00000099880	954	726.259	0	0
ENSMUST00000108674	5874	5646.26	153.714	0.492221
ENSMUST00000135141	944	716.259	1.087	0.027439
ENSMUST00000021284	5738	5510.26	1504.2	4.93561
ENSMUST00000119870	6189	5961.26	145.484	0.44125
ENSMUST00000120044	3243	3015.26	0	0
ENSMUST00000121162	3336	3108.26	0	0
ENSMUST00000184621	609	382.976	4.66253	0.220119
ENSMUST00000184103	566	340.962	2.78874	0.14788
ENSMUST00000133716	2413	2185.26	0	0
ENSMUST00000134207	2108	1880.26	2.89485	0.0278366
ENSMUST00000093268	1512	1284.26	0	0
ENSMUST00000156514	2554	2326.26	2.85069	0.0221564
ENSMUST00000134138	7170	6942.26	1831.88	4.77094
ENSMUST00000039374	3766	3538.26	1682.62	8.59812
ENSMUST00000101553	3201	2973.26	38.3772	0.233372
ENSMUST00000132428	3611	3383.26	240.015	1.28266
ENSMUST00000143142	2766	2538.26	6989.59	49.7879
ENSMUST00000142624	719	491.786	834.521	30.6809
ENSMUST00000099879	942	714.259	0	0
ENSMUST00000025045	500	277.891	1103.17	71.7753
ENSMUST00000145148	649	422.274	33.1149	1.41787
ENSMUST00000118613	426	210.903	1.71615	0.147123
ENSMUST00000119227	452	233.913	0	0
ENSMUST00000036227	5576	5348.26	20.0376	0.0677394
ENSMUST00000124307	522	298.486	12.3462	0.747856
ENSMUST00000134325	4338	4110.26	950.715	4.18204
ENSMUST00000130367	3187	2959.26	105.213	0.642825
ENSMUST00000130801	888	660.39	17.0033	0.465522
ENSMUST00000144182	1426	1198.26	33.3238	0.502818
ENSMUST00000123715	1406	1178.26	4.32232	0.0663261
ENSMUST00000053434	3158	2930.26	863.141	5.32578
ENSMUST00000124136	726	498.786	151.407	5.48833
ENSMUST00000156872	2249	2021.26	3282.52	29.3625
ENSMUST00000179968	3203	2975.26	60.937	0.370309
ENSMUST00000118314	11476	11248.3	1185.12	1.90496
ENSMUST00000056502	5211	4983.26	0	0
ENSMUST00000087879	10891	10663.3	1364.01	2.31279
ENSMUST00000099878	933	705.259	0	0
ENSMUST00000059155	2697	2469.26	10625	77.7983
ENSMUST00000060455	1569	1341.26	986.693	13.3008
ENSMUST00000099488	1595	1367.26	140.745	1.86119
ENSMUST00000099489	1632	1404.26	1680.97	21.6431
ENSMUST00000140468	891	663.39	148.822	4.05608
ENSMUST00000151532	905	677.303	156.188	4.1694
ENSMUST00000135036	550	325.308	263.993	14.6725
ENSMUST00000129717	370	163.765	17.1051	1.88848
ENSMUST00000171260	1187	959.259	0	0
ENSMUST00000106089	1101	873.259	13.2674	0.274695
ENSMUST00000036742	1401	1173.26	11.7326	0.180804
ENSMUST00000125580	652	425.247	0	0
ENSMUST00000099877	942	714.259	0	0
ENSMUST00000054098	3471	3243.26	6267.41	34.9393
ENSMUST00000059305	1932	1704.26	2001.34	21.2321
ENSMUST00000098402	2076	1848.26	15.1491	0.148194
ENSMUST00000111879	3495	3267.26	813	4.49899
ENSMUST00000092788	1767	1539.26	1	0.0117462
ENSMUST00000099876	936	708.259	0	0
ENSMUST00000098853	2189	1961.26	281.206	2.59237
ENSMUST00000135541	396	185.272	85.2849	8.32283
ENSMUST00000130215	767	539.688	0	0
ENSMUST00000108582	2774	2546.26	3788.9	26.9041
ENSMUST00000108583	2177	1949.26	7833.52	72.66
ENSMUST00000129927	763	535.688	1576.52	53.2102
ENSMUST00000160480	1270	1042.26	292.127	5.06761
ENSMUST00000136177	692	464.879	385.1	14.9776
ENSMUST00000152500	892	664.39	267.198	7.27139
ENSMUST00000130200	595	369.293	202.091	9.89427
ENSMUST00000152431	569	343.917	147.306	7.74413
ENSMUST00000128018	571	345.872	322.748	16.8715
ENSMUST00000036161	6431	6203.26	2094.57	6.10495
ENSMUST00000139404	979	751.259	423.403	10.1899
ENSMUST00000127121	1504	1276.26	747	10.5825
ENSMUST00000155928	849	621.39	0	0
ENSMUST00000154364	6630	6402.26	805.253	2.27409
ENSMUST00000148110	669	441.995	908.499	37.1633
ENSMUST00000132152	932	704.259	261.441	6.71197
ENSMUST00000142876	803	575.58	26.6611	0.83749
ENSMUST00000139768	888	660.39	19.3928	0.530944
ENSMUST00000149309	958	730.259	10.8745	0.269241
ENSMUST00000132300	608	382.001	3.78356	0.179079
ENSMUST00000128938	3855	3627.26	29.3373	0.146234
ENSMUST00000036177	4983	4755.26	499	1.89729
ENSMUST00000099875	942	714.259	0	0
ENSMUST00000140338	931	703.259	2959.94	76.0983
ENSMUST00000028817	1518	1290.26	5527.81	77.4611
ENSMUST00000136676	589	363.435	922.773	45.9067
ENSMUST00000135181	824	596.467	153.317	4.64743
ENSMUST00000149627	641	414.382	106.755	4.65796
ENSMUST00000107273	5016	4788.26	361.372	1.36453
ENSMUST00000107272	4963	4735.26	108.753	0.415247
ENSMUST00000153263	2197	1969.26	81.0671	0.744302
ENSMUST00000155485	2343	2115.26	27.3888	0.234109
ENSMUST00000055273	969	741.259	0	0
ENSMUST00000034846	4934	4706.26	4082	15.6821
ENSMUST00000134929	2031	1803.26	94.1681	0.944177
ENSMUST00000153734	644	417.328	0	0
ENSMUST00000124877	667	440.052	0	0
ENSMUST00000107887	1654	1426.26	2.53634	0.0321527
ENSMUST00000004050	2677	2449.26	158.296	1.16854
ENSMUST00000125199	1543	1315.26	0	0
ENSMUST00000036690	3194	2966.26	9	0.0548581
ENSMUST00000105212	910	682.259	0	0
ENSMUST00000105211	1147	919.259	0	0
ENSMUST00000030985	2103	1875.26	8	0.0771323
ENSMUST00000035083	2644	2416.26	0	0
ENSMUST00000161995	2241	2013.26	2	0.0179613
ENSMUST00000162345	417	203.006	0	0
ENSMUST00000179360	216	59.8716	52.2251	15.7712
ENSMUST00000085709	2747	2519.26	2580	18.5163
ENSMUST00000099874	927	699.259	0	0
ENSMUST00000057611	633	406.541	5.26194	0.234018
ENSMUST00000141601	3004	2776.26	10535.4	68.6115
ENSMUST00000118882	1984	1756.26	7319.93	75.3575
ENSMUST00000120068	2284	2056.26	1037.84	9.1256
ENSMUST00000117098	2661	2433.26	77.8679	0.578599
ENSMUST00000141196	238	71.923	0	0
ENSMUST00000149179	3867	3639.26	24.4026	0.121236
ENSMUST00000108856	4189	3961.26	2736.15	12.4886
ENSMUST00000152473	441	224.072	17.1674	1.38524
ENSMUST00000155425	633	406.541	193.279	8.59584
ENSMUST00000111576	1223	995.259	0	0
ENSMUST00000051283	1581	1353.26	0	0
ENSMUST00000046587	3190	2962.26	4565	27.8628
ENSMUST00000071184	645	418.301	7.00195	0.302648
ENSMUST00000094653	746	518.688	978	34.091
ENSMUST00000038775	1652	1424.26	1683	21.365
ENSMUST00000064517	763	535.688	40	1.35007
ENSMUST00000021573	684	456.909	23.746	0.939656
ENSMUST00000033695	5667	5439.26	3827.56	12.723
ENSMUST00000140333	593	367.317	13.9745	0.687867
ENSMUST00000111574	1204	976.259	0	0
ENSMUST00000099872	948	720.259	0	0
ENSMUST00000038598	2243	2015.26	41.0842	0.368597
ENSMUST00000080514	1346	1118.26	9192	148.619
ENSMUST00000078090	6069	5841.26	274.831	0.850682
ENSMUST00000126353	1956	1728.26	10.0502	0.105142
ENSMUST00000149357	794	566.617	46.4555	1.48237
ENSMUST00000148059	422	207.298	3.83364	0.334368
ENSMUST00000128930	1293	1065.26	4.33455	0.0735693
ENSMUST00000134555	3159	2931.26	9.79272	0.0604027
ENSMUST00000141526	4556	4328.26	31.0275	0.129611
ENSMUST00000142454	966	738.259	0	0
ENSMUST00000080403	4662	4434.26	130.394	0.531674
ENSMUST00000045262	3103	2875.26	1	0.00628826
ENSMUST00000000090	690	462.909	7618.15	297.551
ENSMUST00000094340	2547	2319.26	915	7.13312
ENSMUST00000125981	2363	2135.26	664.098	5.62328
ENSMUST00000122129	3249	3021.26	45.6277	0.273054
ENSMUST00000061143	3351	3123.26	537.089	3.10918
ENSMUST00000106132	3195	2967.26	723.924	4.41108
ENSMUST00000137382	374	166.914	116.13	12.5794
ENSMUST00000131579	577	351.759	11.1308	0.57212
ENSMUST00000094339	2640	2412.26	1085.25	8.13421
ENSMUST00000000349	3296	3068.26	2112.21	12.4467
ENSMUST00000062789	2444	2216.26	190.154	1.55129
ENSMUST00000139809	2391	2163.26	10.1753	0.0850445
ENSMUST00000142300	726	498.786	6.8051	0.246677
ENSMUST00000109428	2947	2719.26	23	0.152927
ENSMUST00000128999	425	209.974	0	0
ENSMUST00000099110	2166	1938.26	0	0
ENSMUST00000148599	600	374.124	0	0
ENSMUST00000165937	1675	1447.26	0	0
ENSMUST00000021574	2977	2749.26	7815.34	51.3972
ENSMUST00000097132	312	118.735	4.34788	0.662073
ENSMUST00000100866	4002	3774.26	80	0.383236
ENSMUST00000099871	1031	803.259	0	0
ENSMUST00000094913	969	741.259	0	0
ENSMUST00000004051	5642	5414.26	109.024	0.364076
ENSMUST00000043658	2712	2484.26	5.97568	0.0434908
ENSMUST00000107881	2476	2248.26	0	0
ENSMUST00000137957	896	668.39	0	0
ENSMUST00000176001	619	392.801	0	0
ENSMUST00000145786	245	75.9131	0	0
ENSMUST00000114200	3055	2827.26	369.518	2.36308
ENSMUST00000093833	3006	2778.26	1702.84	11.0818
ENSMUST00000032738	2091	1863.26	119	1.15473
ENSMUST00000099870	933	705.259	0	0
ENSMUST00000096691	1110	882.259	0	0
ENSMUST00000084941	2504	2276.26	850.233	6.75342
ENSMUST00000118471	2272	2044.26	322.233	2.84998
ENSMUST00000122300	2268	2040.26	498.998	4.42203
ENSMUST00000120544	2261	2033.26	1347.11	11.9789
ENSMUST00000134578	588	362.482	84.5721	4.21841
ENSMUST00000140792	416	202.129	3.78932	0.338953
ENSMUST00000124197	227	65.6873	0	0
ENSMUST00000141435	806	578.543	1193.27	37.2916
ENSMUST00000147203	968	740.259	2117.8	51.7259
ENSMUST00000055129	1063	835.259	0	0
ENSMUST00000137571	471	250.967	49.0943	3.53689
ENSMUST00000124789	3520	3292.26	504.332	2.76968
ENSMUST00000128845	4104	3876.26	1590.35	7.418
ENSMUST00000137576	2464	2236.26	475.262	3.84254
ENSMUST00000095446	1957	1729.26	0	0
ENSMUST00000105352	989	761.259	211.168	5.01538
ENSMUST00000138705	343	142.079	0	0
ENSMUST00000109753	1572	1344.26	0	0
ENSMUST00000099869	933	705.259	0	0
ENSMUST00000156636	546	321.434	0	0
ENSMUST00000114017	4981	4753.26	0	0
ENSMUST00000114015	5440	5212.26	40.2507	0.139622
ENSMUST00000124873	378	170.18	0	0
ENSMUST00000125844	419	204.73	1	0.0883134
ENSMUST00000114013	6258	6030.26	0	0
ENSMUST00000128673	3537	3309.26	0	0
ENSMUST00000137807	1091	863.259	0	0
ENSMUST00000123647	753	525.688	0	0
ENSMUST00000077355	5125	4897.26	3.1147e-05	1.14993e-07
ENSMUST00000114012	5119	4891.26	0.000132819	4.90963e-07
ENSMUST00000173855	1695	1467.26	0	0
ENSMUST00000141148	785	557.617	0	0
ENSMUST00000151423	2215	1987.26	0	0
ENSMUST00000145419	2195	1967.26	0	0
ENSMUST00000127388	2338	2110.26	0	0
ENSMUST00000174590	304	112.984	0	0
ENSMUST00000133522	849	621.39	1	0.0290967
ENSMUST00000172886	1009	781.259	0	0
ENSMUST00000173778	1144	916.259	0	0
ENSMUST00000173800	722	494.786	0	0
ENSMUST00000172486	696	468.879	0	0
ENSMUST00000114018	5303	5075.26	60.6371	0.216017
ENSMUST00000024639	5195	4967.26	0.112044	0.000407829
ENSMUST00000155272	4158	3930.26	278.888	1.28297
ENSMUST00000140076	3981	3753.26	2783.48	13.4087
ENSMUST00000031158	2057	1829.26	131.4	1.29876
ENSMUST00000162555	287	101.563	0	0
ENSMUST00000135142	603	377.124	0	0
ENSMUST00000098480	660	433.08	1.23952	0.0517479
ENSMUST00000161029	881	653.39	20.7605	0.574477
ENSMUST00000153991	652	425.247	37.0433	1.57499
ENSMUST00000162294	515	291.736	92.7272	5.74678
ENSMUST00000099868	939	711.259	0	0
ENSMUST00000123785	2880	2652.26	252	1.71788
ENSMUST00000029573	3087	2859.26	737.177	4.6615
ENSMUST00000101298	2396	2168.26	6.51892	0.0543591
ENSMUST00000114270	2779	2551.26	0	0
ENSMUST00000133381	390	180.254	0	0
ENSMUST00000050709	2498	2270.26	19.4811	0.155148
ENSMUST00000155097	2519	2291.26	0	0
ENSMUST00000047131	3846	3618.26	4176.46	20.8697
ENSMUST00000148351	3474	3246.26	2217.15	12.3487
ENSMUST00000141848	605	379.05	1036.78	49.4536
ENSMUST00000155464	422	207.298	79.7391	6.95479
ENSMUST00000146528	451	233.084	0	0
ENSMUST00000141499	452	233.913	0	0
ENSMUST00000135221	3824	3596.26	0.330804	0.00166314
ENSMUST00000156420	4312	4084.26	397.036	1.75762
ENSMUST00000126064	420	205.577	436.405	38.3816
ENSMUST00000127773	944	716.259	588.82	14.8635
ENSMUST00000150951	436	219.517	1.63771	0.134888
ENSMUST00000148942	452	233.913	0	0
ENSMUST00000125133	606	380.026	10.1204	0.481497
ENSMUST00000181994	473	252.818	0	0
ENSMUST00000182481	8357	8129.26	108.169	0.240581
ENSMUST00000169713	9439	9211.26	441.139	0.865893
ENSMUST00000182267	7234	7006.26	0	0
ENSMUST00000182999	619	392.801	0	0
ENSMUST00000182589	6769	6541.26	110.614	0.305744
ENSMUST00000183131	4220	3992.26	33.1757	0.150248
ENSMUST00000183971	401	189.562	11.5119	1.098
ENSMUST00000184143	435	218.606	145.016	11.9939
ENSMUST00000182111	585	359.529	2049.78	103.082
ENSMUST00000063324	553	328.202	73.1367	4.02905
ENSMUST00000182738	423	208.158	63.4577	5.51188
ENSMUST00000183334	490	268.483	1618.76	109.012
ENSMUST00000182048	465	245.59	19.0895	1.40537
ENSMUST00000182272	519	295.544	4343.11	265.696
ENSMUST00000182173	391	180.954	249.144	24.8937
ENSMUST00000058476	3483	3255.26	197.986	1.09966
ENSMUST00000176734	396	185.272	15.7488	1.5369
ENSMUST00000177534	2057	1829.26	18.3154	0.18103
ENSMUST00000177511	651	424.247	50.9494	2.17134
ENSMUST00000030660	1336	1108.26	2200.34	35.8969
ENSMUST00000126786	737	509.721	523.655	18.5746
ENSMUST00000034856	1780	1552.26	1599.1	18.626
ENSMUST00000140671	917	689.259	48.5921	1.27465
ENSMUST00000145543	757	529.688	166.987	5.69996
ENSMUST00000156428	511	288.076	3.43937	0.215863
ENSMUST00000124593	939	711.259	125.957	3.20186
ENSMUST00000037827	3387	3159.26	85.3966	0.488724
ENSMUST00000117997	2955	2727.26	64.2068	0.425659
ENSMUST00000147706	372	165.312	0	0
ENSMUST00000163808	1111	883.259	0	0
ENSMUST00000179123	697	469.879	0	0
ENSMUST00000070132	4332	4104.26	24	0.105727
ENSMUST00000128435	343	142.079	0	0
ENSMUST00000081265	5981	5753.26	401.867	1.26292
ENSMUST00000101326	3422	3194.26	12.3091	0.0696727
ENSMUST00000109268	2864	2636.26	0	0
ENSMUST00000149997	3968	3740.26	16.0745	0.0777038
ENSMUST00000135993	673	445.938	8.82058	0.357627
ENSMUST00000138452	349	146.847	3	0.369371
ENSMUST00000140822	320	124.898	0	0
ENSMUST00000063694	6400	6172.26	6486.5	19.0009
ENSMUST00000185175	487	265.676	5.34458	0.363722
ENSMUST00000183817	599	373.172	2.4143	0.116974
ENSMUST00000183907	934	706.259	30	0.768007
ENSMUST00000068592	1207	979.259	2	0.0369267
ENSMUST00000017961	4211	3983.26	12	0.0544691
ENSMUST00000109425	4155	3927.26	0	0
ENSMUST00000177638	1015	787.259	5	0.114831
ENSMUST00000079376	555	330.202	0	0
ENSMUST00000004281	2137	1909.26	473.918	4.48793
ENSMUST00000159899	4609	4381.26	1257.63	5.18992
ENSMUST00000162835	1440	1212.26	15.2178	0.226968
ENSMUST00000045029	1761	1533.26	0	0
ENSMUST00000162642	3641	3413.26	40.5999	0.215062
ENSMUST00000161596	2297	2069.26	13.0821	0.114306
ENSMUST00000159045	256	82.4657	1.17109	0.256757
ENSMUST00000051510	1097	869.259	173.679	3.61247
ENSMUST00000160651	415	201.307	1	0.0898149
ENSMUST00000130398	418	203.84	2.11195	0.187327
ENSMUST00000092915	5379	5151.26	21089.6	74.0224
ENSMUST00000117818	4284	4056.26	224.015	0.998526
ENSMUST00000155558	6098	5870.26	6976.38	21.4872
ENSMUST00000127679	664	437.08	9.26574	0.383289
ENSMUST00000128155	635	408.541	68.6078	3.0363
ENSMUST00000151191	1710	1482.26	38.0802	0.464497
ENSMUST00000102617	1672	1444.26	1803.67	22.5798
ENSMUST00000128188	1826	1598.26	4388.7	49.6474
ENSMUST00000133068	538	313.826	60.552	3.48856
ENSMUST00000139383	2308	2080.26	0	0
ENSMUST00000150573	1564	1336.26	0	0
ENSMUST00000124543	2023	1795.26	0	0
ENSMUST00000093007	2445	2217.26	0	0
ENSMUST00000025329	1841	1613.26	14.4127	0.161529
ENSMUST00000174195	1778	1550.26	0	0
ENSMUST00000173639	870	642.39	17.5873	0.495002
ENSMUST00000170705	1562	1334.26	1117.83	15.1476
ENSMUST00000167264	1550	1322.26	2470.09	33.7756
ENSMUST00000171010	1664	1436.26	190.08	2.39283
ENSMUST00000090355	1205	977.259	37.8978	0.701152
ENSMUST00000114884	9395	9167.26	5093.44	10.0457
ENSMUST00000030920	2040	1812.26	94.0558	0.938368
ENSMUST00000144967	634	407.541	9.58287	0.425139
ENSMUST00000133313	547	322.413	0	0
ENSMUST00000059644	9501	9273.26	4764.02	9.28857
ENSMUST00000005400	3205	2977.26	0	0
ENSMUST00000145428	3535	3307.26	0	0
ENSMUST00000137867	3435	3207.26	4.22598e-05	2.38233e-07
ENSMUST00000124470	9900	9672.26	25.6358	0.0479211
ENSMUST00000132361	1209	981.259	0	0
ENSMUST00000138135	688	460.909	0	0
ENSMUST00000130720	641	414.382	0	0
ENSMUST00000128450	1278	1050.26	0	0
ENSMUST00000148257	1190	962.259	0	0
ENSMUST00000128921	3836	3608.26	68.8131	0.344811
ENSMUST00000134410	669	441.995	0	0
ENSMUST00000127467	564	339.006	0	0
ENSMUST00000028355	2569	2341.26	16	0.12356
ENSMUST00000149860	345	143.682	0	0
ENSMUST00000149294	1233	1005.26	0	0
ENSMUST00000153601	1226	998.259	0	0
ENSMUST00000136228	1381	1153.26	0	0
ENSMUST00000153535	626	399.724	0	0
ENSMUST00000133746	554	329.202	0	0
ENSMUST00000152614	3386	3158.26	12	0.0686975
ENSMUST00000179364	585	359.529	2	0.100578
ENSMUST00000059580	2739	2511.26	6384.82	45.969
ENSMUST00000100709	1348	1120.26	215.865	3.48394
ENSMUST00000147969	1546	1318.26	25.7038	0.352536
ENSMUST00000134826	677	449.909	43.7925	1.75988
ENSMUST00000138766	731	503.754	35.6815	1.28066
ENSMUST00000154031	903	675.346	0	0
ENSMUST00000147692	370	163.765	17.1581	1.89434
ENSMUST00000143722	530	306.229	8.4322	0.497853
ENSMUST00000135667	754	526.688	8.97519	0.308104
ENSMUST00000125588	804	576.58	48.4612	1.51964
ENSMUST00000151671	819	591.506	11.0042	0.336363
ENSMUST00000147106	406	193.8	0	0
ENSMUST00000065289	2222	1994.26	0	0
ENSMUST00000133756	3233	3005.26	60.3279	0.362948
ENSMUST00000041524	3402	3174.26	151.299	0.861787
ENSMUST00000184963	1616	1388.26	324.776	4.22981
ENSMUST00000183638	1723	1495.26	1465.33	17.7184
ENSMUST00000156161	1991	1763.26	681.619	6.98929
ENSMUST00000134761	459	240.265	49.3293	3.71211
ENSMUST00000124807	686	458.909	45.7657	1.8031
ENSMUST00000126546	291	104.361	0	0
ENSMUST00000163574	2744	2516.26	0	0
ENSMUST00000174409	2716	2488.26	4.74181e-06	3.44553e-08
ENSMUST00000108580	2687	2459.26	5	0.0367598
ENSMUST00000102616	1542	1314.26	151.098	2.07867
ENSMUST00000156139	889	661.39	55.7467	1.52395
ENSMUST00000131113	559	334.137	0	0
ENSMUST00000141990	334	135.331	13.3701	1.78627
ENSMUST00000030658	1492	1264.26	53.3118	0.762421
ENSMUST00000099867	939	711.259	0	0
ENSMUST00000046908	1620	1392.26	5000.06	64.9326
ENSMUST00000140454	877	649.39	22.7313	0.632889
ENSMUST00000139142	773	545.653	172.094	5.70238
ENSMUST00000141301	674	446.909	0	0
ENSMUST00000127038	354	150.826	0	0
ENSMUST00000123659	475	254.65	62.4227	4.43206
ENSMUST00000104954	1702	1474.26	0	0
ENSMUST00000025046	2307	2079.26	7	0.0608691
ENSMUST00000108851	2183	1955.26	19.8381	0.183444
ENSMUST00000067120	4565	4337.26	673.985	2.80959
ENSMUST00000135766	712	484.817	1.17719	0.043901
ENSMUST00000124400	363	158.02	0	0
ENSMUST00000099865	1109	881.259	0	0
ENSMUST00000021283	4370	4142.26	230.888	1.0078
ENSMUST00000154220	815	587.506	0	0
ENSMUST00000141716	676	448.909	1	0.0402763
ENSMUST00000126876	2625	2397.26	0	0
ENSMUST00000155887	1793	1565.26	1.03518	0.0119574
ENSMUST00000099863	939	711.259	0	0
ENSMUST00000059966	2717	2489.26	169.082	1.2281
ENSMUST00000055117	2595	2367.26	7776	59.3907
ENSMUST00000168206	4990	4762.26	19118.6	72.5856
ENSMUST00000022469	5559	5331.26	0	0
ENSMUST00000170253	589	363.435	0	0
ENSMUST00000169628	1204	976.259	1249.98	23.1497
ENSMUST00000167449	856	628.39	326.896	9.40564
ENSMUST00000163552	725	497.786	79.4079	2.88422
ENSMUST00000168451	689	461.909	0	0
ENSMUST00000169906	1206	978.259	1809.85	33.4501
ENSMUST00000170436	761	533.688	36.9369	1.25136
ENSMUST00000164956	736	508.721	1.32249	0.0470025
ENSMUST00000163846	632	405.568	255.19	11.3765
ENSMUST00000167223	431	215.143	644.721	54.1816
ENSMUST00000172142	2780	2552.26	2100.88	14.8828
ENSMUST00000164000	389	179.354	29.3659	2.96034
ENSMUST00000170343	747	519.688	4.76775	0.165874
ENSMUST00000165981	2415	2187.26	403.057	3.33176
ENSMUST00000164989	2276	2048.26	44.7723	0.395213
ENSMUST00000167979	918	690.259	64.499	1.68946
ENSMUST00000169149	683	455.909	2.42785	0.0962832
ENSMUST00000172370	645	418.301	68.996	2.98224
ENSMUST00000164617	3716	3488.26	351.475	1.82177
ENSMUST00000171735	1763	1535.26	117.814	1.38747
ENSMUST00000167602	493	271.306	7.50867	0.500394
ENSMUST00000048103	978	750.259	0	0
ENSMUST00000145388	769	541.688	0	0
ENSMUST00000136467	799	571.617	0	0
ENSMUST00000132933	579	353.691	0	0
ENSMUST00000099862	939	711.259	0	0
ENSMUST00000094892	1267	1039.26	43.8137	0.762244
ENSMUST00000163481	990	762.259	17.3676	0.41195
ENSMUST00000045791	2341	2113.26	3031	25.9323
ENSMUST00000133436	2070	1842.26	71.9287	0.705926
ENSMUST00000124334	2067	1839.26	584.368	5.74448
ENSMUST00000140365	393	182.627	15.1738	1.50224
ENSMUST00000147961	1982	1754.26	168.142	1.73297
ENSMUST00000149908	536	311.928	81.9106	4.74781
ENSMUST00000146661	697	469.879	51.5266	1.98268
ENSMUST00000025841	1954	1726.26	27.3172	0.286113
