abundance	counts	length	countsFromAbundance	log10abundance_norm
ENSMUSG00000080754	0	0	120.994	no	0.0057937204204521
ENSMUSG00000080755	0	0	161.26	no	0.0057937204204521
ENSMUSG00000080756	0	0	1477.26	no	0.0057937204204521
ENSMUSG00000080757	0	0	51.4919	no	0.0148591192668521
ENSMUSG00000080758	0.450741	14.001	561.617	no	0.175413850780775
ENSMUSG00000080759	0	0	315.745	no	0.0057937204204521
ENSMUSG00000080760	0.0775695	3	699.259	no	0.041647633366385
ENSMUSG00000080762	1.69077	44.4078	474.879	no	0.471579535462308
ENSMUSG00000080763	0.129094	2.00387	280.654	no	0.0606507347030121
ENSMUSG00000080764	0.194987	10	927.259	no	0.0898889321600621
ENSMUSG00000080765	0.0227067	1	796.259	no	0.0159420819133349
ENSMUSG00000080766	0	0	464.879	no	0.0057937204204521
ENSMUSG00000080767	0	0	733.259	no	0.0057937204204521
ENSMUSG00000080768	0.24054	3.00464	225.847	no	0.1129959106464
ENSMUSG00000080770	0.0470073	2	769.259	no	0.0269537686682129
ENSMUSG00000080771	0	0	310.948	no	0.0057937204204521
ENSMUSG00000080772	5.72217	100.819	318.559	no	0.886825671561704
ENSMUSG00000080773	0.024814	1.00085	729.259	no	0.0168723500720768
ENSMUSG00000080774	0.0349446	1.00055	517.688	no	0.0213176684349229
ENSMUSG00000080775	0	0	1919.26	no	0.00612451817821877
ENSMUSG00000080776	1.06468	34.478	585.506	no	0.361503787554751
ENSMUSG00000080777	0	0	110.236	no	0.0057937204204521
ENSMUSG00000080778	0	0	1257.26	no	0.00604559845692862
ENSMUSG00000080779	0.273525	3.00848	198.865	no	0.117832949303816
ENSMUSG00000080780	0	0	711.259	no	0.0057937204204521
ENSMUSG00000080781	0	0	713.259	no	0.0057937204204521
ENSMUSG00000080782	0.0577931	1	312.847	no	0.0311837482875512
ENSMUSG00000080783	3.08695	93.3325	546.653	no	0.664593188703174
ENSMUSG00000080784	0	0	66.3189	no	0.0057937204204521
ENSMUSG00000080785	0.0380737	1	474.879	no	0.023318513033905
ENSMUSG00000080788	0.0156407	1.21218	1401.26	no	0.012808604784076
ENSMUSG00000080789	2.54402	8	56.8562	no	0.598435833209171
ENSMUSG00000080790	2.26285	92.5218	739.259	no	0.559759540812715
ENSMUSG00000080791	0.453186	6	239.377	no	0.184033513109266
ENSMUSG00000080792	0	0	1269.26	no	0.0057937204204521
ENSMUSG00000080793	0	0	325.308	no	0.0057937204204521
ENSMUSG00000080794	0	0	664.39	no	0.0057937204204521
ENSMUSG00000080795	0	0	1209.26	no	0.0057937204204521
ENSMUSG00000080796	0.335699	6.33065	340.962	no	0.14004994184041
ENSMUSG00000080797	11.8709	65	99.0006	no	1.17988078368285
ENSMUSG00000080798	0	0	347.827	no	0.0057937204204521
ENSMUSG00000080799	0	0	176.07	no	0.0057937204204521
ENSMUSG00000080800	0	0	70.862	no	0.0057937204204521
ENSMUSG00000080801	0	0	1164.26	no	0.00633577491078638
ENSMUSG00000080802	0.456358	1	39.6188	no	0.175608210948938
ENSMUSG00000080803	0	0	201.307	no	0.0057937204204521
ENSMUSG00000080805	0	0	154.114	no	0.0057937204204521
ENSMUSG00000080806	0.100578	2	359.529	no	0.0522030167719158
ENSMUSG00000080807	0.0530065	1.35996	463.879	no	0.0297970317019755
ENSMUSG00000080808	0.0243137	2	1487.26	no	0.0180761016241075
ENSMUSG00000080809	0	0	697.259	no	0.0057937204204521
ENSMUSG00000080810	0	0	248.231	no	0.0057937204204521
ENSMUSG00000080811	0.819654	1	22.0585	no	0.276133137854947
ENSMUSG00000080812	0	0	46.895	no	0.0114093221240339
ENSMUSG00000080813	0.0978459	5.01806	927.259	no	0.0516298149192881
ENSMUSG00000080814	0	0	313.826	no	0.0057937204204521
ENSMUSG00000080815	0	0	400.698	no	0.0057937204204521
ENSMUSG00000080816	0	0	249.984	no	0.00913650647148715
ENSMUSG00000080817	0	0	524.688	no	0.0057937204204521
ENSMUSG00000080818	0.1566	5.07124	585.506	no	0.072053357281689
ENSMUSG00000080819	0	0	317.6	no	0.0057937204204521
ENSMUSG00000080820	0	0	64.6737	no	0.0100229251678386
ENSMUSG00000080822	0	0	98.3849	no	0.00868201959790446
ENSMUSG00000080823	0.166346	1.1057	120.18	no	0.075316080691238
ENSMUSG00000080824	0	0	187.886	no	0.0057937204204521
ENSMUSG00000080825	0	0	88.9442	no	0.013889359019347
ENSMUSG00000080826	0	0	308.129	no	0.0057937204204521
ENSMUSG00000080827	0	0	66.3189	no	0.0057937204204521
ENSMUSG00000080828	0	0	78.9358	no	0.0057937204204521
ENSMUSG00000080829	3.61769	114.767	573.58	no	0.717475441497413
ENSMUSG00000080831	0	0	89.5276	no	0.0158316359368319
ENSMUSG00000080832	0.0231638	3.06742	2394.26	no	0.0166703751528975
ENSMUSG00000080833	0	0	107.021	no	0.0057937204204521
ENSMUSG00000080834	0	0	95.1898	no	0.0057937204204521
ENSMUSG00000080835	0	0	144.451	no	0.0057937204204521
ENSMUSG00000080836	0.0760318	1.00663	239.377	no	0.045227121971424
ENSMUSG00000080839	0.337883	2.01103	107.612	no	0.14216685916964
ENSMUSG00000080840	0	0	888.259	no	0.0057937204204521
ENSMUSG00000080841	0	0	105.051	no	0.0057937204204521
ENSMUSG00000080842	0	0	381.026	no	0.0057937204204521
ENSMUSG00000080843	0	0	668.39	no	0.0057937204204521
ENSMUSG00000080844	0	0	132.47	no	0.0057937204204521
ENSMUSG00000080845	0.0370028	2.29269	1120.26	no	0.0232056162764603
ENSMUSG00000080846	0	0	394.775	no	0.0057937204204521
ENSMUSG00000080847	0.0762152	2.00178	474.879	no	0.0389825656183975
ENSMUSG00000080848	0.397471	5.53768	251.901	no	0.164126137525866
ENSMUSG00000080849	0	0	226.665	no	0.0057937204204521
ENSMUSG00000080850	44.7462	395.047	159.625	no	1.73738554699825
ENSMUSG00000080851	0	0	251.901	no	0.00696983018518469
ENSMUSG00000080852	0.60586	3	89.5276	no	0.235938351065451
ENSMUSG00000080855	0	0	165.312	no	0.0057937204204521
ENSMUSG00000080857	0.0860685	1.00785	211.718	no	0.0444968150560364
ENSMUSG00000080859	0	0	418.301	no	0.0057937204204521
ENSMUSG00000080860	0.0912727	1.0039	198.865	no	0.0452588349485946
ENSMUSG00000080861	0	0	249.182	no	0.0057937204204521
ENSMUSG00000080862	0	0	333.137	no	0.00754257666778117
ENSMUSG00000080863	0	0	178.527	no	0.0057937204204521
ENSMUSG00000080865	4.98825	39	141.359	no	0.822576004187206
ENSMUSG00000080866	0.0437396	1.00017	413.435	no	0.0258671197512483
ENSMUSG00000080867	0	0	228.498	no	0.0057937204204521
ENSMUSG00000080868	0	0	20.038	no	0.0057937204204521
ENSMUSG00000080869	0	0	94.5511	no	0.0057937204204521
ENSMUSG00000080870	0	0	771.259	no	0.0057937204204521
ENSMUSG00000080871	0	0	142.86	no	0.0057937204204521
ENSMUSG00000080872	0	0	249.984	no	0.0057937204204521
ENSMUSG00000080873	0.254703	2.05774	146.071	no	0.115224754649492
ENSMUSG00000080874	0	0	194.548	no	0.0057937204204521
ENSMUSG00000080875	2.23599	10.3346	83.5661	no	0.567623400797592
ENSMUSG00000080876	0	0	577.6035	no	0.0057937204204521
ENSMUSG00000080877	0.520686	5.09438	176.898	no	0.204240894922052
ENSMUSG00000080878	0	0	233.913	no	0.0057937204204521
ENSMUSG00000080880	0	0	650.39	no	0.00718462269730016
ENSMUSG00000080884	0	0	54.6389	no	0.0057937204204521
ENSMUSG00000080885	2.68151	61.6054	415.382	no	0.614726861586092
ENSMUSG00000080886	1.46824	24	295.544	no	0.427535775017447
ENSMUSG00000080887	0	0	196.268	no	0.0057937204204521
ENSMUSG00000080888	4.11228	415.6	1827.26	no	0.76750670845427
ENSMUSG00000080889	0	0	195.428	no	0.0057937204204521
ENSMUSG00000080890	0	0	279.709	no	0.0057937204204521
ENSMUSG00000080891	0	0	488.3705	no	0.0057937204204521
ENSMUSG00000080892	0	0	262.971	no	0.0057937204204521
ENSMUSG00000080893	131.314	1382.97	190.419	no	2.20388538756953
ENSMUSG00000080894	0	0	256.482	no	0.0057937204204521
ENSMUSG00000080895	0.257399	6.01164	422.274	no	0.110013049641763
ENSMUSG00000080896	28.7109	64.1385	40.3906	no	1.54996070102119
ENSMUSG00000080897	0	0	19.4082	no	0.0057937204204521
ENSMUSG00000080898	0	0	250.967	no	0.0057937204204521
ENSMUSG00000080899	0.015374	1.00104	1177.26	no	0.012689903955383
ENSMUSG00000080902	0.959662	27.1078	510.721	no	0.323984523195509
ENSMUSG00000080903	0	0	68.5832	no	0.0057937204204521
ENSMUSG00000080904	0	0	12.1146	no	0.0057937204204521
ENSMUSG00000080905	0	0	82.4657	no	0.0057937204204521
ENSMUSG00000080906	0	0	588.506	no	0.00631905910846861
ENSMUSG00000080907	0.0487229	3	1113.26	no	0.0272933498219021
ENSMUSG00000080909	0.784273	3.5	80.6879	no	0.282493454590805
ENSMUSG00000080910	0	0	218.606	no	0.0057937204204521
ENSMUSG00000080911	0	0	42.7612	no	0.0057937204204521
ENSMUSG00000080912	0	0	489.786	no	0.0057937204204521
ENSMUSG00000080913	0	0	73.596	no	0.0057937204204521
ENSMUSG00000080914	0	0	769.259	no	0.0057937204204521
ENSMUSG00000080915	0.0306185	1	590.506	no	0.0236064862834078
ENSMUSG00000080916	10.0871	346.676	621.39	no	1.11653511964296
ENSMUSG00000080917	0	0	1602.26	no	0.0057937204204521
ENSMUSG00000080918	0	0	583.506	no	0.00632335665955904
ENSMUSG00000080919	0	0	228.498	no	0.0057937204204521
ENSMUSG00000080921	99.3845	598.479	108.878	no	2.08362429784995
ENSMUSG00000080922	2.04753	15.0017	132.47	no	0.532112007383456
ENSMUSG00000080923	0	0	715.259	no	0.00823525937932016
ENSMUSG00000080924	0	0	405.568	no	0.0057937204204521
ENSMUSG00000080925	0	0	474.879	no	0.0057937204204521
ENSMUSG00000080927	0	0	60.3838	no	0.0057937204204521
ENSMUSG00000080928	0.260561	5.61824	389.851	no	0.121418166857434
ENSMUSG00000080929	0	0	73.1019	no	0.0100547328260576
ENSMUSG00000080930	0	0	574.58	no	0.0057937204204521
ENSMUSG00000080932	1.10972	23.8665	388.851	no	0.365089056430408
ENSMUSG00000080933	0.0291013	1.2285	763.259	no	0.0187590250289296
ENSMUSG00000080934	0	0	127.773	no	0.0057937204204521
ENSMUSG00000080935	0.3971556	23.91971	1088.93944453005	no	0.162124055731331
ENSMUSG00000080936	0	0	234.835	no	0.0146697884050355
ENSMUSG00000080937	0.169403	2	213.461	no	0.0764987036104379
ENSMUSG00000080938	0	0	404.568	no	0.0057937204204521
ENSMUSG00000080939	0	0	720.259	no	0.0057937204204521
ENSMUSG00000080940	3.09695	19.9557	116.504	no	0.6699788848547
ENSMUSG00000080941	0	0	26.4814	no	0.0057937204204521
ENSMUSG00000080942	0.0807894	3	671.39	no	0.0442609363533899
ENSMUSG00000080943	0.0450505	2.33784	938.259	no	0.0264049382235414
ENSMUSG00000080944	0	0	102.96	no	0.0057937204204521
ENSMUSG00000080946	2.84502	7	44.4858	no	0.636298196487359
ENSMUSG00000080947	0	0	48.4278	no	0.0057937204204521
ENSMUSG00000080948	0	0	402.594	no	0.0057937204204521
ENSMUSG00000080949	0.108745	5.1019	848.259	no	0.0538610758959394
ENSMUSG00000080950	0.545498	35.3981	1173.26	no	0.211374958999115
ENSMUSG00000080951	18.4628	37	36.2336	no	1.36453835232266
ENSMUSG00000080952	0.0302109	0.999991	598.467	no	0.0192460220187627
ENSMUSG00000080953	0	0	203.84	no	0.0057937204204521
ENSMUSG00000080954	0	0	180.254	no	0.0057937204204521
ENSMUSG00000080955	0	0	518.688	no	0.0057937204204521
ENSMUSG00000080956	0.108859	1	166.09	no	0.0524808898473637
ENSMUSG00000080957	0.589221	21	644.39	no	0.223707308581366
ENSMUSG00000080958	0	0	90.7794	no	0.0057937204204521
ENSMUSG00000080959	0	0	409.515	no	0.0057937204204521
ENSMUSG00000080960	0	0	112.376	no	0.0057937204204521
ENSMUSG00000080961	0	0	206.452	no	0.0057937204204521
ENSMUSG00000080962	0	0	779.259	no	0.0057937204204521
ENSMUSG00000080964	0	0	330.202	no	0.00670228581681418
ENSMUSG00000080965	0	0	406.541	no	0.0057937204204521
ENSMUSG00000080966	0.0325172	2.00397	1114.26	no	0.0202565475203589
ENSMUSG00000080967	0	0	470.879	no	0.00644319767094672
ENSMUSG00000080968	0.0695392	5.328529	1385.43147452947	no	0.0370224859094102
ENSMUSG00000080969	0.0381316	1.14031	540.688	no	0.0257251497550112
ENSMUSG00000080970	0	0	92.6457	no	0.0057937204204521
ENSMUSG00000080971	0.452322	10	399.724	no	0.187406624558391
ENSMUSG00000080972	0.201808	7.02506	629.39	no	0.0907190530156219
ENSMUSG00000080974	0.148705	1.06398	129.365	no	0.0728349937988021
ENSMUSG00000080976	0	0	92.0273	no	0.0057937204204521
ENSMUSG00000080977	2.71766	18.431	122.62	no	0.616661779263051
ENSMUSG00000080978	0	0	751.259	no	0.0057937204204521
ENSMUSG00000080979	0.178777	3.01827	305.249	no	0.0801059227610738
ENSMUSG00000080980	0	0	591.506	no	0.0057937204204521
ENSMUSG00000080981	0	0	156.458	no	0.0057937204204521
ENSMUSG00000080982	0.286362	9.0059	568.617	no	0.122615790745106
ENSMUSG00000080983	0	0	303.348	no	0.0057937204204521
ENSMUSG00000080984	22.2765	65	52.7562	no	1.44187117069927
ENSMUSG00000080985	0	0	635.39	no	0.00675309632746322
ENSMUSG00000080986	0	0	717.259	no	0.0057937204204521
ENSMUSG00000080987	0.0803353	1.33504	300.467	no	0.0407085492656693
ENSMUSG00000080989	0	0	1040.26	no	0.0057937204204521
ENSMUSG00000080990	0	0	738.259	no	0.0057937204204521
ENSMUSG00000080992	0.095057	3	570.617	no	0.0527074252168347
ENSMUSG00000080993	0.165889	2.93198	319.559	no	0.0906179606764069
ENSMUSG00000080994	0.472752	18.4929	707.259	no	0.187623852652509
ENSMUSG00000080995	0	0	279.709	no	0.00785092852453084
ENSMUSG00000080996	0.0615855	1.10487	324.371	no	0.0358539137481107
ENSMUSG00000080997	0	0	1200.26	no	0.0057937204204521
ENSMUSG00000080998	0.0742334	1.00092	243.784	no	0.0393583598596536
ENSMUSG00000080999	0.629134	4.70904	135.331	no	0.232849316768629
ENSMUSG00000081000	0	0	230.3	no	0.0057937204204521
ENSMUSG00000081001	0	0	261.023	no	0.0057937204204521
ENSMUSG00000081002	0	0	321.434	no	0.0057937204204521
ENSMUSG00000081003	0.566016	4	127.773	no	0.223223002932091
ENSMUSG00000081004	0	0	64.6737	no	0.0206292327646447
ENSMUSG00000081005	0	0	598.467	no	0.0057937204204521
ENSMUSG00000081006	0	0	120.994	no	0.0057937204204521
ENSMUSG00000081007	15.4963	140.359	163.765	no	1.27230711478554
ENSMUSG00000081008	0	0	124.184	no	0.0057937204204521
ENSMUSG00000081009	0	0	359.529	no	0.0057937204204521
ENSMUSG00000081010	0.219825	3.08536	253.768	no	0.101872402923696
ENSMUSG00000081011	0	0	136.846	no	0.0057937204204521
ENSMUSG00000081012	0	0	178.527	no	0.0057937204204521
ENSMUSG00000081013	0.0511872	1.00416	354.691	no	0.0283537148377616
ENSMUSG00000081014	0	0	62.4448	no	0.0057937204204521
ENSMUSG00000081015	25.0123	22.9798	16.6112	no	1.48931333843231
ENSMUSG00000081016	0.098496	4	734.259	no	0.0490687701596613
ENSMUSG00000081017	0	0	1015.26	no	0.0057937204204521
ENSMUSG00000081018	0	0	17.1489	no	0.0057937204204521
ENSMUSG00000081020	0.10251	6	1058.26	no	0.0504751550818619
ENSMUSG00000081021	0	0	226.665	no	0.0057937204204521
ENSMUSG00000081022	2.62411	35	241.154	no	0.590546981184372
ENSMUSG00000081023	0	0	585.506	no	0.0057937204204521
ENSMUSG00000081024	0.370132	7	341.939	no	0.155109529035903
ENSMUSG00000081025	0.138962	1	130.11	no	0.0747896393968601
ENSMUSG00000081026	0.0110184	1.0002	1641.26	no	0.0107468843039687
ENSMUSG00000081027	0	0	714.259	no	0.0057937204204521
ENSMUSG00000081029	0	0	157.222	no	0.0057937204204521
ENSMUSG00000081030	0.0740031	1.00157	244.704	no	0.0392566819536538
ENSMUSG00000081033	0	0	1252.26	no	0.0057937204204521
ENSMUSG00000081034	0	0	773.259	no	0.00620969104869839
ENSMUSG00000081035	0	0	706.259	no	0.0057937204204521
ENSMUSG00000081036	0	0	408.541	no	0.0057937204204521
ENSMUSG00000081037	0.10580995	5.2336812	894.314825090173	no	0.0515998071608404
ENSMUSG00000081038	0	0	100.263	no	0.0057937204204521
ENSMUSG00000081041	0	0	1002.26	no	0.0057937204204521
ENSMUSG00000081042	0.371506	12.1745	592.506	no	0.154260153754812
ENSMUSG00000081043	0	0	436.08	no	0.0057937204204521
ENSMUSG00000081044	5.067611	745.00038	2658.0334496087	no	0.839210163913769
ENSMUSG00000081045	0	0	92.6457	no	0.0057937204204521
ENSMUSG00000081046	0.126882	8.03705	1145.26	no	0.061101253993711
ENSMUSG00000081047	0	0	694.259	no	0.0057937204204521
ENSMUSG00000081048	0	0	568.617	no	0.00674408338339211
ENSMUSG00000081049	1.86902	19.6841	190.419	no	0.49120125243741
ENSMUSG00000081050	0	0	1011.26	no	0.00670800372938925
ENSMUSG00000081051	191.399	4002.3	378.075	no	2.36647965279303
ENSMUSG00000081052	0.698897	30.3155	784.259	no	0.258264541347314
ENSMUSG00000081053	0	0	60.8886	no	0.0057937204204521
ENSMUSG00000081054	0	0	29.4181	no	0.0142951627204774
ENSMUSG00000081055	0	0	212.575	no	0.0057937204204521
ENSMUSG00000081056	1.72714	13	136.089	no	0.474631236220877
ENSMUSG00000081057	0	0	459.909	no	0.00645776267392376
ENSMUSG00000081058	0.26377	11.5289	790.259	no	0.115187304027657
ENSMUSG00000081059	0	0	220.419	no	0.0113955351291241
ENSMUSG00000081060	0	0	733.259	no	0.0057937204204521
ENSMUSG00000081061	0	0	544.653	no	0.0057937204204521
ENSMUSG00000081062	0	0	87.2616	no	0.0057937204204521
ENSMUSG00000081063	0	0	508.721	no	0.0057937204204521
ENSMUSG00000081064	0	0	223.207	no	0.0057937204204521
ENSMUSG00000081065	0	0	550.617	no	0.0057937204204521
ENSMUSG00000081066	0	0	383.976	no	0.0057937204204521
ENSMUSG00000081067	0.0156783	1.00004	1153.26	no	0.0171500499263784
ENSMUSG00000081068	0	0	771.259	no	0.0057937204204521
ENSMUSG00000081069	0.196826	16.3756	1504.26	no	0.0905791353124934
ENSMUSG00000081070	0	0	841.259	no	0.0057937204204521
ENSMUSG00000081071	0	0	59.8716	no	0.0057937204204521
ENSMUSG00000081072	0	0	584.506	no	0.00632249178938965
ENSMUSG00000081073	0	0	515.721	no	0.0057937204204521
ENSMUSG00000081076	0.21989	8.03153	660.39	no	0.095594787329056
ENSMUSG00000081077	0.0176006	1	1027.26	no	0.0136799388839149
ENSMUSG00000081078	0.0487007	1.07136	397.749	no	0.0295960037221011
ENSMUSG00000081079	0	0	187.015	no	0.0057937204204521
ENSMUSG00000081080	0	0	658.39	no	0.0057937204204521
ENSMUSG00000081081	0.0467282	1	386.926	no	0.0272060425806274
ENSMUSG00000081082	0	0	55.7205	no	0.0057937204204521
ENSMUSG00000081083	0	0	192.117	no	0.0057937204204521
ENSMUSG00000081084	0	0	1030.26	no	0.0057937204204521
ENSMUSG00000081085	0	0	69.255	no	0.0057937204204521
ENSMUSG00000081086	0.579043	4	124.898	no	0.22504315880896
ENSMUSG00000081087	4.30972	43.3534	181.879	no	0.780868089627663
ENSMUSG00000081088	0.23248	7.09278	551.617	no	0.10385271138946
ENSMUSG00000081089	0	0	48.4278	no	0.0057937204204521
ENSMUSG00000081092	0	0	783.259	no	0.00619280307602285
ENSMUSG00000081093	0.429839	10.039	422.274	no	0.181555229107346
ENSMUSG00000081094	1.31836	33.8975	464.879	no	0.402162587009226
ENSMUSG00000081095	0	0	53.6423	no	0.0057937204204521
ENSMUSG00000081096	0	0	237.662	no	0.0057937204204521
ENSMUSG00000081097	0	0	246.476	no	0.0057937204204521
ENSMUSG00000081098	0	0	39.6188	no	0.016920217762811
ENSMUSG00000081099	0.0233534	1.00007	774.259	no	0.0179348472775014
ENSMUSG00000081100	0	0	76.4787	no	0.0057937204204521
ENSMUSG00000081101	0	0	1025.26	no	0.00669612862604993
ENSMUSG00000081103	19.6464	146.195	134.542	no	1.38966159844301
ENSMUSG00000081104	1.89962	29	276.018	no	0.508809608197906
ENSMUSG00000081105	0.426419	0.657314	27.8705	no	0.16623041551128
ENSMUSG00000081106	0	0	1443.26	no	0.0057937204204521
ENSMUSG00000081107	0	0	38.8304	no	0.0057937204204521
ENSMUSG00000081108	0	0	423.1575	no	0.0057937204204521
ENSMUSG00000081110	0	0	58.9496	no	0.0057937204204521
ENSMUSG00000081111	0.106356	6.88984	1171.26	no	0.0535484431070385
ENSMUSG00000081112	0	0	319.559	no	0.0057937204204521
ENSMUSG00000081113	0	0	229.361	no	0.00735939623219713
ENSMUSG00000081114	0	0	510.721	no	0.0057937204204521
ENSMUSG00000081115	0	0	25.2832	no	0.0057937204204521
ENSMUSG00000081116	0	0	87.807	no	0.0057937204204521
ENSMUSG00000081117	0	0	407.541	no	0.0057937204204521
ENSMUSG00000081118	0.642032	29.3759	827.259	no	0.237896397779247
ENSMUSG00000081119	0.510298	2	70.862	no	0.20174907899478
ENSMUSG00000081120	0.0662734	1.00147	273.217	no	0.0368901821607107
ENSMUSG00000081121	0	0	428.164	no	0.00853283819626569
ENSMUSG00000081122	0	0	139.917	no	0.0057937204204521
ENSMUSG00000081123	1.51671	23.0018	274.199	no	0.449997465122107
ENSMUSG00000081124	0	0	180.254	no	0.0057937204204521
ENSMUSG00000081125	0.0813511	1	222.251	no	0.0436822671940018
ENSMUSG00000081126	0.751638	51.3107	1234.26	no	0.26631932462099
ENSMUSG00000081127	0	0	210.903	no	0.00847789645635209
ENSMUSG00000081128	0.0530055	2.32263	792.259	no	0.0325658645882584
ENSMUSG00000081129	0	0	89.5276	no	0.0057937204204521
ENSMUSG00000081130	0	0	245.59	no	0.00811898268441749
ENSMUSG00000081131	0.723886	32	799.259	no	0.255167120644272
ENSMUSG00000081132	0.0290499	1	622.39	no	0.0197075470740427
ENSMUSG00000081133	0	0	233.084	no	0.00713643943141518
ENSMUSG00000081134	0	0	865.259	no	0.0057937204204521
ENSMUSG00000081135	0	0	1044.26	no	0.0057937204204521
ENSMUSG00000081136	2.04242	28.0409	248.231	no	0.514227294612722
ENSMUSG00000081137	18.5217	1626	1587.26	no	1.36379729287869
ENSMUSG00000081138	0	0	2601.26	no	0.0057937204204521
ENSMUSG00000081139	0	0	553.617	no	0.00688971925195481
ENSMUSG00000081141	0	0	355.645	no	0.0057937204204521
ENSMUSG00000081142	0.510027	9.20476	326.308	no	0.196232427435901
ENSMUSG00000081143	1.08548	24.1702	402.594	no	0.353317372198327
ENSMUSG00000081144	0.0336262	1	537.688	no	0.0207416522219854
ENSMUSG00000081145	0	0	407.541	no	0.0057937204204521
ENSMUSG00000081146	1.5048	96.4	1158.26	no	0.454332288426052
ENSMUSG00000081147	0	0	1330.26	no	0.0057937204204521
ENSMUSG00000081148	0	0	392.801	no	0.0057937204204521
ENSMUSG00000081150	0	0	771.259	no	0.0057937204204521
ENSMUSG00000081151	0.0797139	1.02343	232.13	no	0.0404486535411447
ENSMUSG00000081152	0	0	1094.26	no	0.0060893247106985
ENSMUSG00000081153	0.254049	2.00734	142.86	no	0.110082884688928
ENSMUSG00000081154	0	0	53.6423	no	0.0057937204204521
ENSMUSG00000081155	0	0	26.4814	no	0.0057937204204521
ENSMUSG00000081156	0.0951534	2	380.026	no	0.0484061596871338
ENSMUSG00000081157	0	0	203.006	no	0.0057937204204521
ENSMUSG00000081158	0.0295159	1.04216	638.39	no	0.0199160322791462
ENSMUSG00000081159	0.0953899	2.00497	380.026	no	0.0469599598566031
ENSMUSG00000081160	0	0	55.1981	no	0.0057937204204521
ENSMUSG00000081161	1.16566	12	186.131	no	0.373798522543676
ENSMUSG00000081162	0	0	683.259	no	0.0057937204204521
ENSMUSG00000081163	0	0	205.577	no	0.0057937204204521
ENSMUSG00000081164	0	0	541.688	no	0.0057937204204521
ENSMUSG00000081165	0	0	657.39	no	0.0057937204204521
ENSMUSG00000081166	0	0	402.594	no	0.0057937204204521
ENSMUSG00000081167	0.155061	2.02216	235.788	no	0.0721818325408047
ENSMUSG00000081168	0	0	1234.26	no	0.0057937204204521
ENSMUSG00000081169	0	0	498.786	no	0.0069966365721598
ENSMUSG00000081170	0.621807	20	581.543	no	0.234631148812177
ENSMUSG00000081171	0	0	881.259	no	0.0057937204204521
ENSMUSG00000081172	0	0	511.721	no	0.0057937204204521
ENSMUSG00000081173	0	0	596.467	no	0.0057937204204521
ENSMUSG00000081174	0	0	196.268	no	0.0057937204204521
ENSMUSG00000081175	0	0	403.594	no	0.0057937204204521
ENSMUSG00000081176	0.546889	5.98902	198	no	0.208293325045479
ENSMUSG00000081177	0	0	382.976	no	0.0057937204204521
ENSMUSG00000081179	1.49432	224.991	2722.26	no	0.433991496715102
ENSMUSG00000081180	0.123778	1	146.071	no	0.0605036136530272
ENSMUSG00000081181	0	0	11.31	no	0.0057937204204521
ENSMUSG00000081182	0	0	1480.26	no	0.00621981777818351
ENSMUSG00000081183	0	0	69.7687	no	0.0057937204204521
ENSMUSG00000081184	0.306709	1	58.9496	no	0.126650789162414
ENSMUSG00000081185	0.112047	3.10946	501.754	no	0.0546139226443532
ENSMUSG00000081186	0	0	203.006	no	0.0057937204204521
ENSMUSG00000081187	0.650766	68	1889.26	no	0.242637703504382
ENSMUSG00000081188	0.0391427	1	461.909	no	0.0250397223001598
ENSMUSG00000081189	0.112982	9	1440.26	no	0.0545901342818373
ENSMUSG00000081191	0.0810029	1	223.207	no	0.0435273845926179
ENSMUSG00000081194	0.356728	15	760.259	no	0.155760643396852
ENSMUSG00000081195	27.0766	775.274	517.688	no	1.52520758053284
ENSMUSG00000081196	0.122174	3	443.966	no	0.0578733443026837
ENSMUSG00000081197	1.6387	23	253.768	no	0.459540035720049
ENSMUSG00000081199	0	0	341.939	no	0.0057937204204521
ENSMUSG00000081200	0	0	51.1674	no	0.0057937204204521
ENSMUSG00000081201	0	0	102.224	no	0.0057937204204521
ENSMUSG00000081202	0	0	285.339	no	0.0057937204204521
ENSMUSG00000081205	0.308744	27.1043	1587.26	no	0.136214308997624
ENSMUSG00000081206	0.673613	7	187.886	no	0.244902116360879
ENSMUSG00000081207	0	0	523.688	no	0.0063810007306501
ENSMUSG00000081208	4.78807	261.182	986.259	no	0.824754528357479
ENSMUSG00000081209	0	0	448.909	no	0.0057937204204521
ENSMUSG00000081210	0	0	644.39	no	0.00845866234472768
ENSMUSG00000081211	0.176678	23.4646	2401.26	no	0.0809987586681141
ENSMUSG00000081212	0.0827976	1.00944	220.429	no	0.0417369265166185
ENSMUSG00000081214	0.358573	4.12821	208.158	no	0.149115966845669
ENSMUSG00000081215	0	0	638.39	no	0.0057937204204521
ENSMUSG00000081216	0	0	318.559	no	0.0057937204204521
ENSMUSG00000081217	0	0	149.194	no	0.00948157162984462
ENSMUSG00000081218	0.376938	49.0188	2351.26	no	0.153858595078842
ENSMUSG00000081219	0.740311	15	366.34	no	0.262689524521074
ENSMUSG00000081220	3.49567	197.257	1020.26	no	0.709945570177976
ENSMUSG00000081221	0	0	772.759	no	0.0123654909677175
ENSMUSG00000081222	0	0	216.868	no	0.00718896298305957
ENSMUSG00000081223	0.612958	15.0174	442.966	no	0.23172147168428
ENSMUSG00000081224	0	0	179.354	no	0.0057937204204521
ENSMUSG00000081225	0	0	1500.26	no	0.00622927969661771
